id,categoria,contexto,pregunta,respuesta
165,Síntomas,"La disección aórtica suele producir dolor torácico o dorsal súbito, muy intenso, desgarrador, con posible asimetría de pulsos, déficit neurológico o insuficiencia aórtica aguda. Requiere sospecha clínica alta e imagen urgente.",¿qué datos clínicos apuntan a disección aórtica?,"Piensa en disección si el dolor es brusco, máximo desde el inicio, con irradiación a espalda, síncope, déficit neurológico o diferencia de pulsos. No es un cuadro para “observar”: necesita imagen urgente y control hemodinámico."
166,Síntomas,"La embolia pulmonar puede presentarse con disnea súbita, dolor pleurítico, taquicardia, síncope o hipoxemia. La estratificación combina probabilidad clínica, dímero D cuando procede, imagen y valoración del ventrículo derecho.",¿embolia pulmonar necesita ECG ya?,"Sospecha embolia si hay disnea brusca, dolor pleurítico, taquicardia, hipoxemia o síncope, sobre todo con factores de riesgo trombótico. La gravedad la marcan la hipotensión, el VD y los biomarcadores."
167,Síntomas,"La insuficiencia cardiaca aguda se manifiesta por disnea, ortopnea, crepitantes, edemas, ingurgitación yugular o hipoperfusión. La guía ESC recomienda valorar congestión, perfusión, desencadenantes y necesidad de oxígeno, diuréticos o soporte.",¿qué síntomas me hacen pensar en insuficiencia cardiaca aguda?,"Los datos clave son disnea, ortopnea, crepitantes, edemas, yugulares altas y mala perfusión. Si hay hipoxemia, edema agudo de pulmón, hipotensión o confusión, es una urgencia."
168,Medicamentos,"En el síndrome coronario agudo, la aspirina se administra precozmente si no hay contraindicación. La guía ESC indica dosis de carga oral de 150-300 mg y mantenimiento de 75-100 mg al día.",cuanto doy de aspirina iam,"En IAM se da aspirina 150-300 mg como carga oral, preferiblemente masticada si procede, y luego 75-100 mg/día de mantenimiento. Evítala si hay alergia verdadera o sangrado activo relevante."
169,Medicamentos,"En SCA, ticagrelor es un inhibidor P2Y12 usado con aspirina en doble antiagregación cuando no está contraindicado. La dosis habitual de carga es 180 mg, seguida de 90 mg cada 12 horas.",dosis de ticagrelor SCA,"Ticagrelor se carga con 180 mg y luego 90 mg cada 12 h junto a aspirina, salvo contraindicaciones. Vigila sangrado, disnea y bradicardia; ajusta estrategia si necesita anticoagulación."
170,Medicamentos,"Prasugrel se usa en SCA tratado con intervencionismo cuando es adecuado. La dosis de carga habitual es 60 mg y mantenimiento 10 mg/día, con precauciones por edad, bajo peso y antecedente de ictus/AIT.",¿puedo dar prasugrel PCI en este paciente?,Prasugrel suele ser 60 mg de carga y 10 mg/día si procede PCI. No se usa si hubo ictus/AIT; en ancianos o bajo peso el riesgo hemorrágico cambia la decisión.
171,Medicamentos,Clopidogrel es alternativa cuando ticagrelor o prasugrel no son adecuados o cuando la estrategia anticoagulante lo favorece. Se utilizan dosis de carga de 300-600 mg y mantenimiento de 75 mg/día según contexto.,¿cuándo uso clopidogrel SCA?,"Clopidogrel se usa como alternativa: carga 300-600 mg y luego 75 mg/día. Es útil si alto riesgo hemorrágico, necesidad de anticoagulación o contraindicación a otros P2Y12."
172,Medicamentos,"La anticoagulación parenteral forma parte del manejo del SCA durante la fase aguda y el intervencionismo. La elección entre heparina no fraccionada, enoxaparina o bivalirudina depende de estrategia, función renal y riesgo hemorrágico.",¿qué contraindicaciones tiene heparina en SCA?,"Sí, en SCA suele indicarse anticoagulación aguda, especialmente si va a cateterismo. La dosis y el tipo dependen de función renal, estrategia invasiva y riesgo de sangrado."
173,Medicamentos,"Los nitratos alivian angina y congestión si la presión lo permite, pero están contraindicados con hipotensión, infarto de ventrículo derecho significativo o uso reciente de inhibidores de fosfodiesterasa-5.","nitroglicerina dolor, ¿qué vigilo?","Puedes dar nitroglicerina si hay dolor isquémico y presión adecuada. Evítala si está hipotenso, sospecha VD, estenosis aórtica crítica o tomó sildenafil/tadalafil recientemente."
174,Medicamentos,"La morfina puede considerarse para dolor intenso en SCA que no cede, pero se usa con cautela por hipotensión, depresión respiratoria y posible interacción con absorción de antiagregantes orales.","mi paciente toma morfina IAM, ¿qué problema puede dar?","No es de rutina para todo dolor. Úsala si dolor intenso persistente pese a nitratos y manejo inicial, vigilando presión, respiración y náuseas."
175,Medicamentos,"Tras SCA, la terapia hipolipemiante de alta intensidad se inicia precozmente salvo contraindicación. Se busca reducción intensiva de LDL y escalada con ezetimiba o iPCSK9 si no se alcanzan objetivos.",¿atorvastatina alta intensidad sirve en urgencias?,"Después de un SCA se indica estatina de alta intensidad, por ejemplo atorvastatina 40-80 mg o rosuvastatina 20-40 mg si tolera. Luego se ajusta a objetivo LDL."
176,Medicamentos,"Ezetimiba se añade cuando con estatina máxima tolerada no se alcanza el objetivo de LDL, especialmente en prevención secundaria o muy alto riesgo. Tiene bajo riesgo de interacciones y se usa a 10 mg/día.",¿qué hago si necesita ezetimiba?,Añade ezetimiba 10 mg/día si con estatina máxima tolerada no llega a objetivo LDL o no tolera intensificar estatina. Es frecuente tras SCA o en muy alto riesgo.
177,Medicamentos,Los inhibidores PCSK9 se consideran en pacientes de muy alto riesgo con LDL por encima de objetivo pese a estatina máxima tolerada y ezetimiba. Reducen LDL de forma marcada y se administran por vía subcutánea.,"iPCSK9 en cardiologia, ¿para qué?","Se plantean si sigue con LDL alto pese a estatina potente más ezetimiba, especialmente en prevención secundaria. No sustituyen el control global de riesgo."
178,Medicamentos,"Los betabloqueantes reducen frecuencia y demanda miocárdica; son útiles tras IAM, especialmente con disfunción ventricular, arritmias o angina, si no hay shock, bradicardia marcada o bloqueo avanzado.",¿cuánto doy de betabloqueante post IAM?,"Puedes iniciar betabloqueante si está estable, sin shock, sin bradicardia importante ni bloqueo avanzado. Es especialmente importante si hay FEVI reducida, angina o arritmias."
179,Medicamentos,"En insuficiencia cardiaca con FEVI reducida, betabloqueantes con evidencia como bisoprolol, carvedilol, metoprolol succinato o nebivolol se titulan lentamente hasta dosis objetivo o máxima tolerada.",dosis de bisoprolol IC,"Empieza bajo y sube progresivo si no está congestionado ni hipotenso. Vigila frecuencia, presión, síntomas y descompensación; no se titula agresivamente en fase inestable."
180,Medicamentos,"Los IECA reducen morbimortalidad en insuficiencia cardiaca con FEVI reducida y tras IAM con disfunción ventricular. Deben vigilarse presión arterial, creatinina y potasio.",¿puedo dar IECA IC en este paciente?,Úsalo si FEVI reducida o post-IAM con indicación y no hay contraindicación. Controla función renal y potasio al inicio y tras ajustes.
181,Medicamentos,"Los ARA-II son alternativa en pacientes intolerantes a IECA, por ejemplo por tos. En insuficiencia cardiaca y prevención vascular se monitorizan igual que IECA: presión, creatinina y potasio.",cuándo uso ARAII alternativa,"Si el IECA da tos intolerable, puedes cambiar a ARA-II. Ojo con hiperpotasemia, insuficiencia renal e hipotensión igual que con IECA."
182,Medicamentos,"Sacubitril/valsartán está indicado en insuficiencia cardiaca con FEVI reducida para reducir eventos, sustituyendo a IECA/ARA-II cuando procede. Requiere lavado tras IECA para evitar angioedema.",¿qué contraindicaciones tiene ARNI sacubitril valsartan?,"ARNI se usa en IC con FEVI reducida si la presión lo permite. Si venía con IECA, deja 36 h de lavado antes de iniciar sacubitril/valsartán."
183,Medicamentos,"Los antagonistas del receptor mineralocorticoide reducen eventos en HFrEF, pero aumentan riesgo de hiperpotasemia y deterioro renal. Se indican con control estrecho de creatinina y potasio.","espironolactona IC, ¿qué vigilo?",Espironolactona o eplerenona se añaden en FEVI reducida si función renal y potasio lo permiten. Hay que controlar potasio y creatinina después de iniciar y al titular.
184,Medicamentos,Los inhibidores SGLT2 como dapagliflozina y empagliflozina reducen hospitalización por insuficiencia cardiaca y eventos en varios fenotipos de IC. Se usan incluso sin diabetes cuando hay indicación.,"mi paciente toma dapagliflozina IC, ¿qué problema puede dar?","Sí, en insuficiencia cardiaca pueden usarse aunque no sea diabético, si no hay contraindicación. Vigila función renal, volemia e infecciones genitourinarias."
185,Medicamentos,"Los diuréticos de asa alivian congestión en insuficiencia cardiaca, reducen disnea y edemas, pero no sustituyen fármacos modificadores de pronóstico. La dosis se ajusta a respuesta, función renal y electrolitos.",¿furosemida congestion sirve en urgencias?,"Si está congestionado, usa diurético de asa y ajusta según diuresis, peso, síntomas, creatinina y potasio. El objetivo es euvolemia, no deshidratarlo."
186,Medicamentos,Ivabradina puede considerarse en HFrEF sintomática en ritmo sinusal con frecuencia elevada pese a betabloqueante máximo tolerado. No sirve en fibrilación auricular.,¿qué hago si necesita ivabradina?,"Solo funciona en ritmo sinusal. Si FEVI reducida, síntomas y FC alta pese a betabloqueante tolerado, puede ayudar; en FA no tiene sentido para control de frecuencia."
187,Medicamentos,"Digoxina puede ayudar al control de frecuencia en FA, sobre todo en pacientes sedentarios o con insuficiencia cardiaca, pero tiene margen terapéutico estrecho y depende de función renal e interacciones.","digoxina FA en cardiologia, ¿para qué?","Puede usarse para controlar frecuencia, especialmente si hay IC o presión baja, pero cuidado con función renal, niveles, edad e interacciones. No es ideal para control durante esfuerzo."
188,Medicamentos,"Amiodarona puede utilizarse para control de ritmo en FA, especialmente si hay insuficiencia cardiaca o cardiopatía estructural, pero requiere vigilancia de tiroides, hígado, pulmón, ojos y QT.",¿cuánto doy de amiodarona FA?,"Amiodarona es eficaz, pero no inocua. Úsala si el beneficio supera riesgos y controla TSH, transaminasas, toxicidad pulmonar, QT e interacciones anticoagulantes."
189,Medicamentos,"Verapamilo y diltiazem pueden controlar frecuencia en FA sin FEVI reducida, pero se evitan en insuficiencia cardiaca con FEVI reducida por efecto inotrópico negativo.",dosis de verapamilo diltiazem,"Si FEVI reducida, evita verapamilo/diltiazem. En FA estable sin disfunción sistólica pueden servir para frecuencia, vigilando presión y bradicardia."
190,Medicamentos,"En fibrilación auricular, las guías ESC 2024 recomiendan anticoagulación oral en pacientes con riesgo tromboembólico elevado y prefieren DOAC frente a antagonistas de vitamina K salvo válvula mecánica o estenosis mitral moderada-severa.",¿puedo dar anticoagulación FA DOAC en este paciente?,"En FA, si el riesgo embólico lo indica, se prefiere DOAC. No uses DOAC en válvula mecánica ni estenosis mitral moderada-severa; ahí corresponde AVK."
191,Medicamentos,"Apixabán es un anticoagulante directo usado en FA no valvular y tromboembolismo. La dosis depende de indicación, edad, peso, creatinina e interacciones; debe verificarse con ficha técnica y función renal.",¿cuándo uso apixaban dosis?,"No lo dosifiques “de memoria” sin datos. En FA suele ser 5 mg cada 12 h, con reducción a 2,5 mg cada 12 h si cumple criterios específicos de edad, peso y creatinina."
192,Medicamentos,"Rivaroxabán es un DOAC usado en FA y tromboembolismo. En FA la dosis se ajusta por función renal y debe tomarse según indicación, habitualmente con comida para la dosis de 20 mg.",¿qué contraindicaciones tiene rivaroxaban dosis?,En FA suele ser 20 mg una vez al día con comida si función renal adecuada; se reduce con insuficiencia renal según ficha técnica. Revisa filtrado e interacciones.
